Time,NodeName,Port,QueueIndex,RxBytes
+6e+06ns,host27,1,0,0
+6e+06ns,host27,2,0,0
+6e+06ns,host27,3,0,0
+6e+06ns,host28,0,0,0
+6e+06ns,host28,1,0,0
+6e+06ns,host28,2,0,0
+6e+06ns,host28,3,0,0
+6e+06ns,host29,0,0,0
+6e+06ns,host29,1,0,0
+6e+06ns,host29,2,0,0
+6e+06ns,host29,3,0,0
+7e+06ns,host0,0,0,3000
+7e+06ns,host0,1,0,0
+7e+06ns,host0,2,0,0
+7e+06ns,host0,3,0,0
+7e+06ns,host1,0,0,0
+7e+06ns,host1,1,0,0
+7e+06ns,host1,2,0,0
+7e+06ns,host1,3,0,0
+7e+06ns,host2,0,0,0
+7e+06ns,host2,1,0,0
+7e+06ns,host2,2,0,0
+7e+06ns,host2,3,0,0
+7e+06ns,host3,0,0,0
+7e+06ns,host3,1,0,0
+7e+06ns,host3,2,0,3000
+7e+06ns,host3,3,0,0
+7e+06ns,host4,0,0,0
+7e+06ns,host4,1,0,0
+7e+06ns,host4,2,0,0
+7e+06ns,host4,3,0,0
+7e+06ns,host5,0,0,3000
+7e+06ns,host5,1,0,3000
+7e+06ns,host5,2,0,0
+7e+06ns,host5,3,0,0
+7e+06ns,host6,0,0,0
+7e+06ns,host6,1,0,3000
+7e+06ns,host6,2,0,0
+7e+06ns,host6,3,0,0
+7e+06ns,host7,0,0,0
+7e+06ns,host7,1,0,3000
+7e+06ns,host7,2,0,0
+7e+06ns,host7,3,0,0
+7e+06ns,host8,0,0,0
+7e+06ns,host8,1,0,6000
+7e+06ns,host8,2,0,3000
+7e+06ns,host8,3,0,0
+7e+06ns,host9,0,0,0
+7e+06ns,host9,1,0,0
+7e+06ns,host9,2,0,0
+7e+06ns,host9,3,0,0
+7e+06ns,host10,0,0,3000
+7e+06ns,host10,1,0,6000
+7e+06ns,host10,2,0,0
+7e+06ns,host10,3,0,0
+7e+06ns,host11,0,0,0
+7e+06ns,host11,1,0,6000
+7e+06ns,host11,2,0,0
+7e+06ns,host11,3,0,0
+7e+06ns,host12,0,0,0
+7e+06ns,host12,1,0,6000
+7e+06ns,host12,2,0,0
+7e+06ns,host12,3,0,0
+7e+06ns,host13,0,0,0
+7e+06ns,host13,1,0,12000
+7e+06ns,host13,2,0,3000
+7e+06ns,host13,3,0,0
+7e+06ns,host14,0,0,0
+7e+06ns,host14,1,0,0
+7e+06ns,host14,2,0,0
+7e+06ns,host14,3,0,0
+7e+06ns,host15,0,0,0
+7e+06ns,host15,1,0,9000
+7e+06ns,host15,2,0,3000
+7e+06ns,host15,3,0,0
+7e+06ns,host16,0,0,0
+7e+06ns,host16,1,0,9000
+7e+06ns,host16,2,0,3000
+7e+06ns,host16,3,0,12000
+7e+06ns,host17,0,0,0
+7e+06ns,host17,1,0,9000
+7e+06ns,host17,2,0,3000
+7e+06ns,host17,3,0,24000
+7e+06ns,host18,0,0,27000
+7e+06ns,host18,1,0,18000
+7e+06ns,host18,2,0,3000
+7e+06ns,host18,3,0,36000
+7e+06ns,host19,0,0,0
+7e+06ns,host19,1,0,0
+7e+06ns,host19,2,0,0
+7e+06ns,host19,3,0,0
+7e+06ns,host20,0,0,3000
+7e+06ns,host20,1,0,0
+7e+06ns,host20,2,0,0
+7e+06ns,host20,3,0,0
+7e+06ns,host21,0,0,3000
+7e+06ns,host21,1,0,0
+7e+06ns,host21,2,0,0
+7e+06ns,host21,3,0,6000
+7e+06ns,host22,0,0,3000
+7e+06ns,host22,1,0,0
+7e+06ns,host22,2,0,0
+7e+06ns,host22,3,0,12000
+7e+06ns,host23,0,0,3000
+7e+06ns,host23,1,0,0
+7e+06ns,host23,2,0,3000
+7e+06ns,host23,3,0,18000
+7e+06ns,host24,0,0,0
+7e+06ns,host24,1,0,0
+7e+06ns,host24,2,0,0
+7e+06ns,host24,3,0,0
+7e+06ns,host25,0,0,0
+7e+06ns,host25,1,0,0
+7e+06ns,host25,2,0,0
+7e+06ns,host25,3,0,0
+7e+06ns,host26,0,0,0
+7e+06ns,host26,1,0,0
+7e+06ns,host26,2,0,0
+7e+06ns,host26,3,0,0
+7e+06ns,host27,0,0,0
+7e+06ns,host27,1,0,0
+7e+06ns,host27,2,0,0
+7e+06ns,host27,3,0,0
+7e+06ns,host28,0,0,0
+7e+06ns,host28,1,0,0
+7e+06ns,host28,2,0,0
+7e+06ns,host28,3,0,0
+7e+06ns,host29,0,0,0
+7e+06ns,host29,1,0,0
+7e+06ns,host29,2,0,0
+7e+06ns,host29,3,0,0
+8e+06ns,host0,0,0,3000
+8e+06ns,host0,1,0,0
+8e+06ns,host0,2,0,0
+8e+06ns,host0,3,0,0
+8e+06ns,host1,0,0,0
+8e+06ns,host1,1,0,0
+8e+06ns,host1,2,0,0
+8e+06ns,host1,3,0,0
+8e+06ns,host2,0,0,0
+8e+06ns,host2,1,0,0
+8e+06ns,host2,2,0,0
+8e+06ns,host2,3,0,0
+8e+06ns,host3,0,0,0
+8e+06ns,host3,1,0,0
+8e+06ns,host3,2,0,3000
+8e+06ns,host3,3,0,0
+8e+06ns,host4,0,0,0
+8e+06ns,host4,1,0,0
+8e+06ns,host4,2,0,0
+8e+06ns,host4,3,0,0
+8e+06ns,host5,0,0,3000
+8e+06ns,host5,1,0,3000
+8e+06ns,host5,2,0,0
+8e+06ns,host5,3,0,0
+8e+06ns,host6,0,0,0
+8e+06ns,host6,1,0,3000
+8e+06ns,host6,2,0,0
+8e+06ns,host6,3,0,0
+8e+06ns,host7,0,0,0
+8e+06ns,host7,1,0,3000
+8e+06ns,host7,2,0,0
+8e+06ns,host7,3,0,0
+8e+06ns,host8,0,0,0
+8e+06ns,host8,1,0,6000
+8e+06ns,host8,2,0,3000
+8e+06ns,host8,3,0,0
+8e+06ns,host9,0,0,0
+8e+06ns,host9,1,0,0
+8e+06ns,host9,2,0,0
+8e+06ns,host9,3,0,0
+8e+06ns,host10,0,0,3000
+8e+06ns,host10,1,0,6000
+8e+06ns,host10,2,0,0
+8e+06ns,host10,3,0,0
+8e+06ns,host11,0,0,0
+8e+06ns,host11,1,0,6000
+8e+06ns,host11,2,0,0
+8e+06ns,host11,3,0,0
+8e+06ns,host12,0,0,0
+8e+06ns,host12,1,0,6000
+8e+06ns,host12,2,0,0
+8e+06ns,host12,3,0,0
+8e+06ns,host13,0,0,0
+8e+06ns,host13,1,0,12000
+8e+06ns,host13,2,0,3000
+8e+06ns,host13,3,0,0
+8e+06ns,host14,0,0,0
+8e+06ns,host14,1,0,0
+8e+06ns,host14,2,0,0
+8e+06ns,host14,3,0,0
+8e+06ns,host15,0,0,0
+8e+06ns,host15,1,0,9000
+8e+06ns,host15,2,0,3000
+8e+06ns,host15,3,0,0
+8e+06ns,host16,0,0,0
+8e+06ns,host16,1,0,9000
+8e+06ns,host16,2,0,3000
+8e+06ns,host16,3,0,12000
+8e+06ns,host17,0,0,0
+8e+06ns,host17,1,0,9000
+8e+06ns,host17,2,0,3000
+8e+06ns,host17,3,0,24000
+8e+06ns,host18,0,0,27000
+8e+06ns,host18,1,0,18000
+8e+06ns,host18,2,0,3000
+8e+06ns,host18,3,0,36000
+8e+06ns,host19,0,0,0
+8e+06ns,host19,1,0,0
+8e+06ns,host19,2,0,0
+8e+06ns,host19,3,0,0
+8e+06ns,host20,0,0,3000
+8e+06ns,host20,1,0,0
+8e+06ns,host20,2,0,0
+8e+06ns,host20,3,0,0
+8e+06ns,host21,0,0,3000
+8e+06ns,host21,1,0,0
+8e+06ns,host21,2,0,0
+8e+06ns,host21,3,0,6000
+8e+06ns,host22,0,0,3000
+8e+06ns,host22,1,0,0
+8e+06ns,host22,2,0,0
+8e+06ns,host22,3,0,12000
+8e+06ns,host23,0,0,3000
+8e+06ns,host23,1,0,0
+8e+06ns,host23,2,0,3000
+8e+06ns,host23,3,0,18000
+8e+06ns,host24,0,0,0
+8e+06ns,host24,1,0,0
+8e+06ns,host24,2,0,0
+8e+06ns,host24,3,0,0
+8e+06ns,host25,0,0,0
+8e+06ns,host25,1,0,0
+8e+06ns,host25,2,0,0
+8e+06ns,host25,3,0,0
+8e+06ns,host26,0,0,0
+8e+06ns,host26,1,0,0
+8e+06ns,host26,2,0,0
+8e+06ns,host26,3,0,0
+8e+06ns,host27,0,0,0
+8e+06ns,host27,1,0,0
+8e+06ns,host27,2,0,0
+8e+06ns,host27,3,0,0
+8e+06ns,host28,0,0,0
+8e+06ns,host28,1,0,0
+8e+06ns,host28,2,0,0
+8e+06ns,host28,3,0,0
+8e+06ns,host29,0,0,0
+8e+06ns,host29,1,0,0
+8e+06ns,host29,2,0,0
+8e+06ns,host29,3,0,0
+9e+06ns,host0,0,0,3000
+9e+06ns,host0,1,0,0
+9e+06ns,host0,2,0,0
+9e+06ns,host0,3,0,0
+9e+06ns,host1,0,0,0
+9e+06ns,host1,1,0,0
+9e+06ns,host1,2,0,0
+9e+06ns,host1,3,0,0
+9e+06ns,host2,0,0,0
+9e+06ns,host2,1,0,0
+9e+06ns,host2,2,0,0
+9e+06ns,host2,3,0,0
+9e+06ns,host3,0,0,0
+9e+06ns,host3,1,0,0
+9e+06ns,host3,2,0,3000
+9e+06ns,host3,3,0,0
+9e+06ns,host4,0,0,0
+9e+06ns,host4,1,0,0
+9e+06ns,host4,2,0,0
+9e+06ns,host4,3,0,0
+9e+06ns,host5,0,0,3000
+9e+06ns,host5,1,0,3000
+9e+06ns,host5,2,0,0
+9e+06ns,host5,3,0,0
+9e+06ns,host6,0,0,0
+9e+06ns,host6,1,0,3000
+9e+06ns,host6,2,0,0
+9e+06ns,host6,3,0,0
+9e+06ns,host7,0,0,0
+9e+06ns,host7,1,0,3000
+9e+06ns,host7,2,0,0
+9e+06ns,host7,3,0,0
+9e+06ns,host8,0,0,0
+9e+06ns,host8,1,0,6000
+9e+06ns,host8,2,0,3000
+9e+06ns,host8,3,0,0
+9e+06ns,host9,0,0,0
+9e+06ns,host9,1,0,0
+9e+06ns,host9,2,0,0
+9e+06ns,host9,3,0,0
+9e+06ns,host10,0,0,3000
+9e+06ns,host10,1,0,6000
+9e+06ns,host10,2,0,0
+9e+06ns,host10,3,0,0
+9e+06ns,host11,0,0,0
+9e+06ns,host11,1,0,6000
+9e+06ns,host11,2,0,0
+9e+06ns,host11,3,0,0
+9e+06ns,host12,0,0,0
+9e+06ns,host12,1,0,6000
+9e+06ns,host12,2,0,0
+9e+06ns,host12,3,0,0
+9e+06ns,host13,0,0,0
+9e+06ns,host13,1,0,12000
+9e+06ns,host13,2,0,3000
+9e+06ns,host13,3,0,0
+9e+06ns,host14,0,0,0
+9e+06ns,host14,1,0,0
+9e+06ns,host14,2,0,0
+9e+06ns,host14,3,0,0
+9e+06ns,host15,0,0,0
+9e+06ns,host15,1,0,9000
+9e+06ns,host15,2,0,3000
+9e+06ns,host15,3,0,0
+9e+06ns,host16,0,0,0
+9e+06ns,host16,1,0,9000
+9e+06ns,host16,2,0,3000
+9e+06ns,host16,3,0,12000
+9e+06ns,host17,0,0,0
+9e+06ns,host17,1,0,9000
+9e+06ns,host17,2,0,3000
+9e+06ns,host17,3,0,24000
+9e+06ns,host18,0,0,27000
+9e+06ns,host18,1,0,18000
+9e+06ns,host18,2,0,3000
+9e+06ns,host18,3,0,36000
+9e+06ns,host19,0,0,0
+9e+06ns,host19,1,0,0
+9e+06ns,host19,2,0,0
+9e+06ns,host19,3,0,0
+9e+06ns,host20,0,0,3000
+9e+06ns,host20,1,0,0
+9e+06ns,host20,2,0,0
+9e+06ns,host20,3,0,0
+9e+06ns,host21,0,0,3000
+9e+06ns,host21,1,0,0
+9e+06ns,host21,2,0,0
+9e+06ns,host21,3,0,6000
+9e+06ns,host22,0,0,3000
+9e+06ns,host22,1,0,0
+9e+06ns,host22,2,0,0
+9e+06ns,host22,3,0,12000
+9e+06ns,host23,0,0,3000
+9e+06ns,host23,1,0,0
+9e+06ns,host23,2,0,3000
+9e+06ns,host23,3,0,18000
+9e+06ns,host24,0,0,0
+9e+06ns,host24,1,0,0
+9e+06ns,host24,2,0,0
+9e+06ns,host24,3,0,0
+9e+06ns,host25,0,0,0
+9e+06ns,host25,1,0,0
+9e+06ns,host25,2,0,0
+9e+06ns,host25,3,0,0
+9e+06ns,host26,0,0,0
+9e+06ns,host26,1,0,0
+9e+06ns,host26,2,0,0
+9e+06ns,host26,3,0,0
+9e+06ns,host27,0,0,0
+9e+06ns,host27,1,0,0
+9e+06ns,host27,2,0,0
+9e+06ns,host27,3,0,0
+9e+06ns,host28,0,0,0
+9e+06ns,host28,1,0,0
+9e+06ns,host28,2,0,0
+9e+06ns,host28,3,0,0
+9e+06ns,host29,0,0,0
+9e+06ns,host29,1,0,0
+9e+06ns,host29,2,0,0
+9e+06ns,host29,3,0,0
+1e+07ns,host0,0,0,3000
+1e+07ns,host0,1,0,0
+1e+07ns,host0,2,0,0
+1e+07ns,host0,3,0,0
+1e+07ns,host1,0,0,0
+1e+07ns,host1,1,0,0
+1e+07ns,host1,2,0,0
+1e+07ns,host1,3,0,0
+1e+07ns,host2,0,0,0
+1e+07ns,host2,1,0,0
+1e+07ns,host2,2,0,0
+1e+07ns,host2,3,0,0
+1e+07ns,host3,0,0,0
+1e+07ns,host3,1,0,0
+1e+07ns,host3,2,0,3000
+1e+07ns,host3,3,0,0
+1e+07ns,host4,0,0,0
+1e+07ns,host4,1,0,0
+1e+07ns,host4,2,0,0
+1e+07ns,host4,3,0,0
+1e+07ns,host5,0,0,3000
+1e+07ns,host5,1,0,3000
+1e+07ns,host5,2,0,0
+1e+07ns,host5,3,0,0
+1e+07ns,host6,0,0,0
+1e+07ns,host6,1,0,3000
+1e+07ns,host6,2,0,0
+1e+07ns,host6,3,0,0
+1e+07ns,host7,0,0,0
+1e+07ns,host7,1,0,3000
+1e+07ns,host7,2,0,0
+1e+07ns,host7,3,0,0
+1e+07ns,host8,0,0,0
+1e+07ns,host8,1,0,6000
+1e+07ns,host8,2,0,3000
+1e+07ns,host8,3,0,0
+1e+07ns,host9,0,0,0
+1e+07ns,host9,1,0,0
+1e+07ns,host9,2,0,0
+1e+07ns,host9,3,0,0
+1e+07ns,host10,0,0,3000
+1e+07ns,host10,1,0,6000
+1e+07ns,host10,2,0,0
+1e+07ns,host10,3,0,0
+1e+07ns,host11,0,0,0
+1e+07ns,host11,1,0,6000
+1e+07ns,host11,2,0,0
+1e+07ns,host11,3,0,0
+1e+07ns,host12,0,0,0
+1e+07ns,host12,1,0,6000
+1e+07ns,host12,2,0,0
+1e+07ns,host12,3,0,0
+1e+07ns,host13,0,0,0
+1e+07ns,host13,1,0,12000
+1e+07ns,host13,2,0,3000
+1e+07ns,host13,3,0,0
+1e+07ns,host14,0,0,0
+1e+07ns,host14,1,0,0
+1e+07ns,host14,2,0,0
+1e+07ns,host14,3,0,0
+1e+07ns,host15,0,0,0
+1e+07ns,host15,1,0,9000
+1e+07ns,host15,2,0,3000
+1e+07ns,host15,3,0,0
+1e+07ns,host16,0,0,0
+1e+07ns,host16,1,0,9000
+1e+07ns,host16,2,0,3000
+1e+07ns,host16,3,0,12000
+1e+07ns,host17,0,0,0
+1e+07ns,host17,1,0,9000
+1e+07ns,host17,2,0,3000
+1e+07ns,host17,3,0,24000
+1e+07ns,host18,0,0,27000
+1e+07ns,host18,1,0,18000
+1e+07ns,host18,2,0,3000
+1e+07ns,host18,3,0,36000
+1e+07ns,host19,0,0,0
+1e+07ns,host19,1,0,0
+1e+07ns,host19,2,0,0
+1e+07ns,host19,3,0,0
+1e+07ns,host20,0,0,3000
+1e+07ns,host20,1,0,0
+1e+07ns,host20,2,0,0
+1e+07ns,host20,3,0,0
+1e+07ns,host21,0,0,3000
+1e+07ns,host21,1,0,0
+1e+07ns,host21,2,0,0
+1e+07ns,host21,3,0,6000
+1e+07ns,host22,0,0,3000
+1e+07ns,host22,1,0,0
+1e+07ns,host22,2,0,0
+1e+07ns,host22,3,0,12000
+1e+07ns,host23,0,0,3000
+1e+07ns,host23,1,0,0
+1e+07ns,host23,2,0,3000
+1e+07ns,host23,3,0,18000
+1e+07ns,host24,0,0,0
+1e+07ns,host24,1,0,0
+1e+07ns,host24,2,0,0
+1e+07ns,host24,3,0,0
+1e+07ns,host25,0,0,0
+1e+07ns,host25,1,0,0
+1e+07ns,host25,2,0,0
+1e+07ns,host25,3,0,0
+1e+07ns,host26,0,0,0
+1e+07ns,host26,1,0,0
+1e+07ns,host26,2,0,0
+1e+07ns,host26,3,0,0
+1e+07ns,host27,0,0,0
+1e+07ns,host27,1,0,0
+1e+07ns,host27,2,0,0
+1e+07ns,host27,3,0,0
+1e+07ns,host28,0,0,0
+1e+07ns,host28,1,0,0
+1e+07ns,host28,2,0,0
+1e+07ns,host28,3,0,0
+1e+07ns,host29,0,0,0
+1e+07ns,host29,1,0,0
+1e+07ns,host29,2,0,0
+1e+07ns,host29,3,0,0
+1.1e+07ns,host0,0,0,6000
+1.1e+07ns,host0,1,0,0
+1.1e+07ns,host0,2,0,0
+1.1e+07ns,host0,3,0,0
+1.1e+07ns,host1,0,0,0
+1.1e+07ns,host1,1,0,0
+1.1e+07ns,host1,2,0,0
+1.1e+07ns,host1,3,0,0
+1.1e+07ns,host2,0,0,0
+1.1e+07ns,host2,1,0,0
+1.1e+07ns,host2,2,0,0
+1.1e+07ns,host2,3,0,0
+1.1e+07ns,host3,0,0,0
+1.1e+07ns,host3,1,0,0
+1.1e+07ns,host3,2,0,6000
+1.1e+07ns,host3,3,0,0
+1.1e+07ns,host4,0,0,0
+1.1e+07ns,host4,1,0,0
+1.1e+07ns,host4,2,0,0
+1.1e+07ns,host4,3,0,0
+1.1e+07ns,host5,0,0,6000
+1.1e+07ns,host5,1,0,6000
+1.1e+07ns,host5,2,0,0
+1.1e+07ns,host5,3,0,0
+1.1e+07ns,host6,0,0,0
+1.1e+07ns,host6,1,0,6000
+1.1e+07ns,host6,2,0,0
+1.1e+07ns,host6,3,0,0
+1.1e+07ns,host7,0,0,0
+1.1e+07ns,host7,1,0,6000
+1.1e+07ns,host7,2,0,0
+1.1e+07ns,host7,3,0,0
+1.1e+07ns,host8,0,0,0
+1.1e+07ns,host8,1,0,12000
+1.1e+07ns,host8,2,0,6000
+1.1e+07ns,host8,3,0,0
+1.1e+07ns,host9,0,0,0
+1.1e+07ns,host9,1,0,0
+1.1e+07ns,host9,2,0,0
+1.1e+07ns,host9,3,0,0
+1.1e+07ns,host10,0,0,6000
+1.1e+07ns,host10,1,0,12000
+1.1e+07ns,host10,2,0,0
+1.1e+07ns,host10,3,0,0
+1.1e+07ns,host11,0,0,0
+1.1e+07ns,host11,1,0,12000
+1.1e+07ns,host11,2,0,0
+1.1e+07ns,host11,3,0,0
+1.1e+07ns,host12,0,0,0
+1.1e+07ns,host12,1,0,12000
+1.1e+07ns,host12,2,0,0
+1.1e+07ns,host12,3,0,0
+1.1e+07ns,host13,0,0,0
+1.1e+07ns,host13,1,0,24000
+1.1e+07ns,host13,2,0,6000
+1.1e+07ns,host13,3,0,0
+1.1e+07ns,host14,0,0,0
+1.1e+07ns,host14,1,0,0
+1.1e+07ns,host14,2,0,0
+1.1e+07ns,host14,3,0,0
+1.1e+07ns,host15,0,0,0
+1.1e+07ns,host15,1,0,18000
+1.1e+07ns,host15,2,0,6000
+1.1e+07ns,host15,3,0,0
+1.1e+07ns,host16,0,0,0
+1.1e+07ns,host16,1,0,18000
+1.1e+07ns,host16,2,0,6000
+1.1e+07ns,host16,3,0,24000
+1.1e+07ns,host17,0,0,0
+1.1e+07ns,host17,1,0,18000
+1.1e+07ns,host17,2,0,6000
+1.1e+07ns,host17,3,0,48000
+1.1e+07ns,host18,0,0,54000
+1.1e+07ns,host18,1,0,36000
+1.1e+07ns,host18,2,0,6000
+1.1e+07ns,host18,3,0,72000
+1.1e+07ns,host19,0,0,0
+1.1e+07ns,host19,1,0,0
+1.1e+07ns,host19,2,0,0
+1.1e+07ns,host19,3,0,0
+1.1e+07ns,host20,0,0,6000
+1.1e+07ns,host20,1,0,0
+1.1e+07ns,host20,2,0,0
+1.1e+07ns,host20,3,0,0
+1.1e+07ns,host21,0,0,6000
+1.1e+07ns,host21,1,0,0
+1.1e+07ns,host21,2,0,0
+1.1e+07ns,host21,3,0,12000
+1.1e+07ns,host22,0,0,6000
+1.1e+07ns,host22,1,0,0
+1.1e+07ns,host22,2,0,0
+1.1e+07ns,host22,3,0,24000
+1.1e+07ns,host23,0,0,6000
+1.1e+07ns,host23,1,0,0
+1.1e+07ns,host23,2,0,6000
+1.1e+07ns,host23,3,0,36000
+1.1e+07ns,host24,0,0,0
+1.1e+07ns,host24,1,0,0
+1.1e+07ns,host24,2,0,0
+1.1e+07ns,host24,3,0,0
+1.1e+07ns,host25,0,0,0
+1.1e+07ns,host25,1,0,0
+1.1e+07ns,host25,2,0,0
+1.1e+07ns,host25,3,0,0
+1.1e+07ns,host26,0,0,0
+1.1e+07ns,host26,1,0,0
+1.1e+07ns,host26,2,0,0
+1.1e+07ns,host26,3,0,0
+1.1e+07ns,host27,0,0,0
+1.1e+07ns,host27,1,0,0
+1.1e+07ns,host27,2,0,0
+1.1e+07ns,host27,3,0,0
+1.1e+07ns,host28,0,0,0
+1.1e+07ns,host28,1,0,0
+1.1e+07ns,host28,2,0,0
+1.1e+07ns,host28,3,0,0
+1.1e+07ns,host29,0,0,0
+1.1e+07ns,host29,1,0,0
+1.1e+07ns,host29,2,0,0
+1.1e+07ns,host29,3,0,0
+1.2e+07ns,host0,0,0,6000
+1.2e+07ns,host0,1,0,0
+1.2e+07ns,host0,2,0,0
+1.2e+07ns,host0,3,0,0
+1.2e+07ns,host1,0,0,0
+1.2e+07ns,host1,1,0,0
+1.2e+07ns,host1,2,0,0
+1.2e+07ns,host1,3,0,0
+1.2e+07ns,host2,0,0,0
+1.2e+07ns,host2,1,0,0
+1.2e+07ns,host2,2,0,0
+1.2e+07ns,host2,3,0,0
+1.2e+07ns,host3,0,0,0
+1.2e+07ns,host3,1,0,0
+1.2e+07ns,host3,2,0,6000
+1.2e+07ns,host3,3,0,0
+1.2e+07ns,host4,0,0,0
+1.2e+07ns,host4,1,0,0
+1.2e+07ns,host4,2,0,0
+1.2e+07ns,host4,3,0,0
+1.2e+07ns,host5,0,0,6000
+1.2e+07ns,host5,1,0,6000
+1.2e+07ns,host5,2,0,0
+1.2e+07ns,host5,3,0,0
+1.2e+07ns,host6,0,0,0
+1.2e+07ns,host6,1,0,6000
+1.2e+07ns,host6,2,0,0
+1.2e+07ns,host6,3,0,0
+1.2e+07ns,host7,0,0,0
+1.2e+07ns,host7,1,0,6000
+1.2e+07ns,host7,2,0,0
+1.2e+07ns,host7,3,0,0
+1.2e+07ns,host8,0,0,0
+1.2e+07ns,host8,1,0,12000
+1.2e+07ns,host8,2,0,6000
+1.2e+07ns,host8,3,0,0
+1.2e+07ns,host9,0,0,0
+1.2e+07ns,host9,1,0,0
+1.2e+07ns,host9,2,0,0
+1.2e+07ns,host9,3,0,0
+1.2e+07ns,host10,0,0,6000
+1.2e+07ns,host10,1,0,12000
+1.2e+07ns,host10,2,0,0
+1.2e+07ns,host10,3,0,0
+1.2e+07ns,host11,0,0,0
+1.2e+07ns,host11,1,0,12000
+1.2e+07ns,host11,2,0,0
+1.2e+07ns,host11,3,0,0
+1.2e+07ns,host12,0,0,0
+1.2e+07ns,host12,1,0,12000
+1.2e+07ns,host12,2,0,0
+1.2e+07ns,host12,3,0,0
+1.2e+07ns,host13,0,0,0
+1.2e+07ns,host13,1,0,24000
+1.2e+07ns,host13,2,0,6000
+1.2e+07ns,host13,3,0,0
+1.2e+07ns,host14,0,0,0
+1.2e+07ns,host14,1,0,0
+1.2e+07ns,host14,2,0,0
+1.2e+07ns,host14,3,0,0
+1.2e+07ns,host15,0,0,0
+1.2e+07ns,host15,1,0,18000
+1.2e+07ns,host15,2,0,6000
+1.2e+07ns,host15,3,0,0
+1.2e+07ns,host16,0,0,0
+1.2e+07ns,host16,1,0,18000
+1.2e+07ns,host16,2,0,6000
+1.2e+07ns,host16,3,0,24000
+1.2e+07ns,host17,0,0,0
+1.2e+07ns,host17,1,0,18000
+1.2e+07ns,host17,2,0,6000
+1.2e+07ns,host17,3,0,48000
+1.2e+07ns,host18,0,0,54000
+1.2e+07ns,host18,1,0,36000
+1.2e+07ns,host18,2,0,6000
+1.2e+07ns,host18,3,0,72000
+1.2e+07ns,host19,0,0,0
+1.2e+07ns,host19,1,0,0
+1.2e+07ns,host19,2,0,0
+1.2e+07ns,host19,3,0,0
+1.2e+07ns,host20,0,0,6000
+1.2e+07ns,host20,1,0,0
+1.2e+07ns,host20,2,0,0
+1.2e+07ns,host20,3,0,0
+1.2e+07ns,host21,0,0,6000
+1.2e+07ns,host21,1,0,0
+1.2e+07ns,host21,2,0,0
+1.2e+07ns,host21,3,0,12000
+1.2e+07ns,host22,0,0,6000
+1.2e+07ns,host22,1,0,0
+1.2e+07ns,host22,2,0,0
+1.2e+07ns,host22,3,0,24000
+1.2e+07ns,host23,0,0,6000
+1.2e+07ns,host23,1,0,0
+1.2e+07ns,host23,2,0,6000
+1.2e+07ns,host23,3,0,36000
+1.2e+07ns,host24,0,0,0
+1.2e+07ns,host24,1,0,0
+1.2e+07ns,host24,2,0,0
+1.2e+07ns,host24,3,0,0
+1.2e+07ns,host25,0,0,0
+1.2e+07ns,host25,1,0,0
+1.2e+07ns,host25,2,0,0
+1.2e+07ns,host25,3,0,0
+1.2e+07ns,host26,0,0,0
+1.2e+07ns,host26,1,0,0
+1.2e+07ns,host26,2,0,0
+1.2e+07ns,host26,3,0,0
+1.2e+07ns,host27,0,0,0
+1.2e+07ns,host27,1,0,0
+1.2e+07ns,host27,2,0,0
+1.2e+07ns,host27,3,0,0
+1.2e+07ns,host28,0,0,0
+1.2e+07ns,host28,1,0,0
+1.2e+07ns,host28,2,0,0
+1.2e+07ns,host28,3,0,0
+1.2e+07ns,host29,0,0,0
+1.2e+07ns,host29,1,0,0
+1.2e+07ns,host29,2,0,0
+1.2e+07ns,host29,3,0,0
+1.3e+07ns,host0,0,0,6000
+1.3e+07ns,host0,1,0,0
+1.3e+07ns,host0,2,0,0
+1.3e+07ns,host0,3,0,0
+1.3e+07ns,host1,0,0,0
+1.3e+07ns,host1,1,0,0
+1.3e+07ns,host1,2,0,0
+1.3e+07ns,host1,3,0,0
+1.3e+07ns,host2,0,0,0
+1.3e+07ns,host2,1,0,0
+1.3e+07ns,host2,2,0,0
+1.3e+07ns,host2,3,0,0
+1.3e+07ns,host3,0,0,0
+1.3e+07ns,host3,1,0,0
+1.3e+07ns,host3,2,0,6000
+1.3e+07ns,host3,3,0,0
+1.3e+07ns,host4,0,0,0
+1.3e+07ns,host4,1,0,0
+1.3e+07ns,host4,2,0,0
+1.3e+07ns,host4,3,0,0
+1.3e+07ns,host5,0,0,6000
+1.3e+07ns,host5,1,0,6000
+1.3e+07ns,host5,2,0,0
+1.3e+07ns,host5,3,0,0
+1.3e+07ns,host6,0,0,0
+1.3e+07ns,host6,1,0,6000
+1.3e+07ns,host6,2,0,0
+1.3e+07ns,host6,3,0,0
+1.3e+07ns,host7,0,0,0
+1.3e+07ns,host7,1,0,6000
+1.3e+07ns,host7,2,0,0
+1.3e+07ns,host7,3,0,0
+1.3e+07ns,host8,0,0,0
+1.3e+07ns,host8,1,0,12000
+1.3e+07ns,host8,2,0,6000
+1.3e+07ns,host8,3,0,0
+1.3e+07ns,host9,0,0,0
+1.3e+07ns,host9,1,0,0
+1.3e+07ns,host9,2,0,0
+1.3e+07ns,host9,3,0,0
+1.3e+07ns,host10,0,0,6000
+1.3e+07ns,host10,1,0,12000
+1.3e+07ns,host10,2,0,0
+1.3e+07ns,host10,3,0,0
+1.3e+07ns,host11,0,0,0
